id,genres,popularity,budget,original_language,revenue,runtime,original_title,rating
1949,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",19.083823,65000000.0,en,84785914.0,157.0,Zodiac,4.1106040851803565
1951,"[{'id': 18, 'name': 'Drama'}]",4.568999,14200000.0,da,674918.0,139.0,Manderlay,3.6434172513413126
1954,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",12.994939,13000000.0,en,96060858.0,113.0,The Butterfly Effect,3.7267862226017647
1955,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",8.405672,5000000.0,en,26010864.0,124.0,The Elephant Man,3.7336578581363002
1957,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.681287,38000000.0,en,51801187.0,114.0,Enough,3.6952041963282127
1961,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",8.708789,1500000.0,en,173066.0,86.0,My Name Is Bruce,3.9116602687140114
1965,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",9.430812,60000000.0,en,128038368.0,107.0,A Perfect Murder,3.5701114922813035
1966,"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",13.498641,155000000.0,en,167298192.0,175.0,Alexander,3.7890981735159817
1969,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",19.294832,35000000.0,es,10496317.0,93.0,Bandidas,2.4525946156847445
1970,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",9.740827,10000000.0,en,183474602.0,92.0,The Grudge,2.7163094805666548
1975,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.768804,20000000.0,en,39143839.0,102.0,The Grudge 2,2.468929503916449
1977,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10.510468,5000000.0,en,38610009.0,90.0,The Grudge 3,2.260182584269663
1979,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",12.924254,130000000.0,en,289047763.0,92.0,4: Rise of the Silver Surfer,2.1666666666666665
1985,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11.556484,25000000.0,en,82466670.0,129.0,The Constant Gardener,2.3747723132969036
1988,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16.770196,16000000.0,en,18928871.0,100.0,A Mighty Heart,2.0784615384615384
1989,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",11.119593,10000000.0,en,21786738.0,111.0,My Blueberry Nights,1.5546875
1991,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",13.412137,25000000.0,en,25037897.0,113.0,Death Proof,2.804656949875578
1995,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",15.851722,115000000.0,en,274703340.0,100.0,Lara Croft: Tomb Raider,2.4882425742574257
1996,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",13.076349,95000000.0,en,156505388.0,117.0,Lara Croft Tomb Raider: The Cradle of Life,2.0341382181515404
1997,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",5.300303,74500000.0,en,62172050.0,109.0,Deux frères,3.73411089627643
2001,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.572144,21000000.0,en,54926886.0,117.0,We Own the Night,3.3090745732255167
2005,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",18.83065,31000000.0,en,231605150.0,100.0,Sister Act,3.6238549914609535
2009,"[{'id': 18, 'name': 'Drama'}]",9.990406,852510.0,ro,1185783.0,113.0,"4 luni, 3 săptămîni și 2 zile",3.4913119026933104
2013,"[{'id': 18, 'name': 'Drama'}]",11.090265,14000000.0,fr,19777647.0,112.0,Le scaphandre et le papillon,3.305879371515459
2014,"[{'id': 18, 'name': 'Drama'}]",10.083019,3800000.0,de,17804565.0,122.0,Auf der anderen Seite,3.0659059152305543
2016,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",10.021547,14500000.0,fr,22963701.0,128.0,Indigènes,2.61978021978022
2018,"[{'id': 35, 'name': 'Comedy'}]",8.056016,35000000.0,en,94728529.0,103.0,The Wedding Planner,3.491433724075744
2019,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.834351,18000000.0,en,74189677.0,97.0,Hard Target,4.255073602972702
2020,"[{'id': 35, 'name': 'Comedy'}]",5.061725,51000000.0,en,36911617.0,101.0,The Bachelor,3.8559174684131214
2022,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.674356,50000000.0,en,171269535.0,96.0,Mr. Deeds,3.6262776129244974
2023,"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]",8.140709,100000000.0,en,108103450.0,136.0,Hidalgo,3.445889101338432
2024,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",15.960788,110000000.0,en,215294342.0,165.0,The Patriot,3.2764084507042255
2026,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9.686638,52000000.0,en,77944725.0,113.0,Hostage,2.652173913043478
2034,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13.664622,45000000.0,en,104876233.0,122.0,Training Day,2.8339153208206023
2043,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",13.214068,60000000.0,en,105178561.0,104.0,Along Came a Spider,3.2795376712328768
2044,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",12.589019,40000000.0,en,114830111.0,99.0,The Lake House,2.4802631578947367
2046,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",7.886926,10000000.0,en,12008642.0,111.0,The Gift,3.416763969974979
2048,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",14.43075,120000000.0,en,347234916.0,115.0,"I, Robot",3.474412532637076
2055,"[{'id': 37, 'name': 'Western'}]",16.532577,22000000.0,en,68296293.0,139.0,Open Range,2.7388392857142856
2056,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",5.85469,500000.0,en,8679814.0,88.0,The Station Agent,3.36340206185567
2057,"[{'id': 53, 'name': 'Thriller'}]",9.970359,42000000.0,en,35402320.0,118.0,Original Sin,3.3566037735849057
2059,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",18.932203,100000000.0,en,347451894.0,131.0,National Treasure,3.211373126995824
2062,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",20.50803,150000000.0,en,623722818.0,111.0,Ratatouille,3.100217864923747
2064,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",15.783615,17000000.0,en,182057016.0,103.0,While You Were Sleeping,3.8658521381373894
2067,"[{'id': 878, 'name': 'Science Fiction'}]",9.021107,90000000.0,en,60874615.0,114.0,Mission to Mars,3.9204477163461537
2069,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",12.061521,41300000.0,en,106371651.0,98.0,The Whole Nine Yards,3.808911739502999
2071,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.851939,22000000.0,en,11511031.0,98.0,Shattered,3.7864583333333335
2074,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.579088,7000000.0,en,14702438.0,92.0,Flirting with Disaster,3.4792332268370605
2080,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1.456541,150000000.0,en,373062864.0,107.0,X-Men Origins: Wolverine,3.5711653427237735
2082,"[{'id': 27, 'name': 'Horror'}]",11.607678,15000000.0,en,80253908.0,109.0,Halloween,2.899906454630496
2085,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",8.369176,25000000.0,en,91036760.0,115.0,Romeo Must Die,3.4157833368666526
2086,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.848591,8169363.0,en,8175346.0,90.0,Nick of Time,3.0730593607305936
2088,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9.796318,11500000.0,en,3275585.0,100.0,Romeo Is Bleeding,2.5669096589429836
2099,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9.292099,8500000.0,en,16209459.0,106.0,Raw Deal,3.5938761776581427
2100,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9.807552,72000000.0,en,27642707.0,131.0,The Last Castle,3.1968984271644865
2103,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",10.642824,47000000.0,en,30002758.0,99.0,Solaris,3.0166666666666666
2105,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18.344227,11000000.0,en,235483004.0,95.0,American Pie,3.313488759367194
2108,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",12.627678,1000000.0,en,51525171.0,97.0,The Breakfast Club,3.595860991800078
2109,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",11.840557,33000000.0,en,244386864.0,98.0,Rush Hour,3.606979542719615
2112,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9.112008,90000000.0,en,161626121.0,100.0,Payback,3.3997471098265897
2114,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10.223851,137000000.0,en,85131830.0,106.0,Final Fantasy: The Spirits Within,3.60302337398374
2116,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10.738888,50000000.0,en,55495563.0,105.0,Out of Time,3.260423506237689
2118,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10.989442,35000000.0,en,126216940.0,138.0,L.A. Confidential,3.647679324894515
2119,"[{'id': 12, 'name': 'Adventure'}]",7.046753,60000000.0,en,157920733.0,107.0,Days of Thunder,2.354181558255897
2122,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",7.15606,40000000.0,en,26155781.0,98.0,The Whole Ten Yards,2.634513274336283
2123,"[{'id': 35, 'name': 'Comedy'}]",9.95456,51000000.0,en,149270999.0,116.0,"Me, Myself & Irene",3.0435159500693483
2124,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",14.228963,40000000.0,en,19726050.0,121.0,Color of Night,3.1914223781998348
2133,"[{'id': 18, 'name': 'Drama'}]",18.911961,120000000.0,en,325756637.0,130.0,The Perfect Storm,3.231238920622415
2135,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",8.918134,80000000.0,en,123729176.0,96.0,The Time Machine,3.005161023947151
2140,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.637345,25000000.0,en,64437847.0,98.0,Kiss of the Dragon,3.5640557939914164
2142,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",9.15931,15000000.0,en,44862187.0,104.0,Cop Land,3.038054538054538
2148,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",9.508061,58000000.0,en,25928721.0,127.0,The Cotton Club,2.9638798701298703
2149,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",4.655727,30000000.0,en,13273595.0,101.0,Body of Evidence,2.3014285714285716
2155,"[{'id': 53, 'name': 'Thriller'}]",12.11759,42000000.0,en,32168970.0,124.0,Reindeer Games,3.399138367967562
2157,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",12.000579,80000000.0,en,136159423.0,130.0,Lost in Space,3.2934782608695654
2160,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",3.013584,1580000.0,en,7000000.0,105.0,Voyage to the Bottom of the Sea,3.740125720272394
2161,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",12.53841,5115000.0,en,12000000.0,100.0,Fantastic Voyage,3.4977127172918574
2162,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",3.062626,70000000.0,en,11263966.0,101.0,Chill Factor,2.483720930232558
2163,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7.926621,36000000.0,en,50159144.0,95.0,Breakdown,2.5010378827192525
2164,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",13.328924,55000000.0,en,196567262.0,121.0,Stargate,2.144396551724138
2171,"[{'id': 35, 'name': 'Comedy'}]",6.386082,5000000.0,en,295206.0,97.0,Wet Hot American Summer,3.651878497202238
2176,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.418936,30000000.0,en,23619609.0,106.0,The Glass House,3.91044776119403
2179,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",7.98193,22000000.0,en,13405595.0,93.0,Tenacious D in The Pick of Destiny,3.049019607843137
2185,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",5.761051,40000000.0,en,8493890.0,85.0,Big Trouble,3.4985549132947975
2196,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8.832907,9000000.0,en,46.0,90.0,Death at a Funeral,2.1761363636363638
2207,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",11.887779,55000000.0,en,65664721.0,105.0,16 Blocks,2.9297297297297296
2210,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",11.509677,10000000.0,en,3916303.0,100.0,Earth Girls Are Easy,3.7001675041876045
2239,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",8.762536,8000000.0,en,60641.0,95.0,Hallam Foe,3.684540389972145
2251,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",8.96839,50000000.0,en,119137784.0,124.0,Unfaithful,2.730769230769231
2252,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",9.897909,51500000.0,en,55112356.0,100.0,Eastern Promises,3.057815223707147
2253,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",8.635464,75000000.0,en,200276000.0,121.0,Valkyrie,2.748079161816065
2255,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12.311564,250000.0,en,12021272.0,113.0,Chasing Amy,2.6197604790419162
2266,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.980486,13000000.0,fr,4857367.0,120.0,"Paris, je t'aime",2.859635811836115
2268,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",11.481379,180000000.0,en,372234864.0,113.0,The Golden Compass,3.811847176450874
2269,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",7.42908,4200000.0,ru,38862717.0,132.0,Дневной дозор,2.8542965573326105
2270,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",14.784525,70000000.0,en,135560026.0,127.0,Stardust,3.242857142857143
2275,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",14.039655,60000000.0,en,149705852.0,116.0,The General's Daughter,3.396857923497268
2277,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",9.369918,100000000.0,en,93700000.0,131.0,Bicentennial Man,2.3333333333333335
2280,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",9.562292,18000000.0,en,151668774.0,104.0,Big,3.331001076426265
2288,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.860952,27000000.0,en,115505027.0,104.0,Closer,3.8262395392783226
2289,"[{'id': 18, 'name': 'Drama'}]",9.645543,79000000.0,en,173013509.0,154.0,Cold Mountain,3.9304074863776357
2291,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",8.176863,25000000.0,en,25965144.0,113.0,Jacob's Ladder,3.722711513171004
2292,"[{'id': 35, 'name': 'Comedy'}]",10.513367,27000.0,en,3151130.0,92.0,Clerks,2.9318181818181817
2293,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",8.25547,6000000.0,en,2122561.0,94.0,Mallrats,3.3505747126436782
2294,"[{'id': 35, 'name': 'Comedy'}]",11.619446,22000000.0,en,33788161.0,104.0,Jay and Silent Bob Strike Back,3.2492016605460643
2295,"[{'id': 35, 'name': 'Comedy'}]",8.466725,5000000.0,en,26888376.0,97.0,Clerks II,3.432234432234432
2300,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11.054251,80000000.0,en,250200000.0,88.0,Space Jam,3.854337476857974
2309,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",13.570926,60000000.0,en,57490374.0,106.0,Inkheart,3.3666666666666667
2310,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",9.951195,70000000.0,en,195735876.0,115.0,Beowulf,3.6051332675222114
2320,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13.106291,55000000.0,en,121969216.0,133.0,Executive Decision,3.111111111111111
2321,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",5.611184,10000000.0,en,21486757.0,104.0,Married to the Mob,3.559651474530831
2324,"[{'id': 18, 'name': 'Drama'}]",1.393391,3250000.0,en,32788.0,107.0,Local Color,4.167062784709843
2334,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5.892859,14500000.0,fr,65497208.0,82.0,Taxi 3,3.1179525222551927
2355,"[{'id': 18, 'name': 'Drama'}]",10.027137,20000000.0,en,22222308.0,124.0,Reign Over Me,3.5814566559038705
2359,"[{'id': 99, 'name': 'Documentary'}]",6.766086,9000000.0,en,24538513.0,123.0,Sicko,3.781766159448563
2360,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",5.13955,10000000.0,en,26330482.0,93.0,Saving Grace,4.093785099213777
2370,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5.757907,4000000.0,en,6000000.0,143.0,Topaz,3.405241935483871
2395,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9.671944,97250400.0,fr,132900000.0,116.0,Astérix aux Jeux Olympiques,3.8395848731214586
2428,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",3.961342,20000000.0,en,15473333.0,199.0,The Greatest Story Ever Told,2.849226234340457
2436,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",5.190767,3500000.0,en,2341309.0,89.0,Double Dragon,3.4002153625269202
2453,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7.338188,23000000.0,en,7434726.0,98.0,Harley Davidson and the Marlboro Man,3.0972
2454,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",12.490891,225000000.0,en,419651413.0,150.0,The Chronicles of Narnia: Prince Caspian,3.314892566065695
2486,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",9.851133,100000000.0,en,249288105.0,104.0,Eragon,2.473333333333333
2493,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",15.15267,16000000.0,en,30857814.0,98.0,The Princess Bride,3.7490974729241877
2501,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",21.040126,60000000.0,en,214034224.0,119.0,The Bourne Identity,3.8561978877153975
2502,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",20.40426,75000000.0,en,288500217.0,108.0,The Bourne Supremacy,3.9781992057703217
2503,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",18.173269,70000000.0,en,442824138.0,115.0,The Bourne Ultimatum,3.60546875
2539,"[{'id': 35, 'name': 'Comedy'}]",11.202764,80000000.0,en,55041367.0,130.0,Spanglish,3.249398593634345
2567,"[{'id': 18, 'name': 'Drama'}]",9.86738,116000000.0,en,102000000.0,170.0,The Aviator,3.0384786973009144
2575,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.226933,21000000.0,en,28008462.0,109.0,The Tailor of Panama,3.9318497913769126
2604,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",13.617646,14000000.0,en,161001698.0,145.0,Born on the Fourth of July,3.2666666666666666
2610,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4.349046,10284523.0,en,11588205.0,104.0,Shopgirl,3.8300492610837438
2612,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",4.414928,20000000.0,en,15379253.0,110.0,Mr. Destiny,3.932062966031483
2616,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",8.13754,15000000.0,en,79258538.0,100.0,Uncle Buck,2.72866599510721
2617,"[{'id': 35, 'name': 'Comedy'}]",11.666172,24000000.0,en,43455230.0,91.0,The Great Outdoors,3.1814535614187687
2619,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",8.441602,8000000.0,en,69821334.0,111.0,Splash,2.088235294117647
2620,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",5.037671,12000000.0,en,15945534.0,88.0,Armed and Dangerous,3.5642023346303504
2621,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",5.269733,24000000.0,en,36609995.0,115.0,Return to Me,3.5910112359550563
2636,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",10.388183,45000000.0,en,170362582.0,110.0,The Specialist,2.5602409638554215
2637,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",8.50563,32000000.0,en,55157539.0,119.0,The Mothman Prophecies,2.679558011049724
2639,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.280515,20000000.0,en,10686841.0,96.0,Deconstructing Harry,3.1477623456790123
